price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
228.93,604,5.0,353,590,9,0.9193975903614459,4.723108496988069,0,1.6666666666666667,0,Bose,Watches,GB,USD,original bose watches with full packaging serial number available. fast shipping and returns accepted.
9254.13,294,4.69,859,388,25,0.974118947368421,4.777779400762861,0,0.4511627906976744,0,Rolex,Audio,US,USD,rolex audio in excellent condition purchased from official store. invoice and original box included.
171.25,62,3.62,88,3,3,0.21433041301627034,3.387629301391765,0,0.033707865168539325,1,Apple,Sneakers,AE,USD,luxury apple no box item no receipt available. perfect copy and hard to tell.
608.34,771,4.05,982,202,10,0.7156941176470588,4.592499962540508,0,0.20549338758901323,0,Canon,Electronics,AE,USD,verified canon electronics listing serial number available. fast shipping and returns accepted.
64.63,698,4.39,255,300,3,0.6803157894736842,4.359241972454961,0,1.171875,0,Adidas,Sneakers,JP,USD,original adidas sneakers with full packaging serial number available. fast shipping and returns accepted.
121.26,875,4.71,150,387,9,1.276421052631579,4.43512487284419,0,2.562913907284768,0,Adidas,Cameras,US,USD,adidas cameras in excellent condition serial number available. fast shipping and returns accepted.
103.02,13,4.47,160,525,28,1.084421052631579,3.8177096906884045,1,3.260869565217391,0,Adidas,Handbags,US,USD,adidas handbags in excellent condition purchased from official store. invoice and original box included.
589.02,1108,4.21,1146,500,29,0.7371964956195244,4.852408377384897,0,0.43591979075850046,0,Apple,Electronics,IN,USD,verified apple electronics listing serial number available. fast shipping and returns accepted.
10120.58,212,4.37,685,542,17,1.0653242105263159,4.488413231787885,0,0.7900874635568513,0,Rolex,Audio,DE,USD,original rolex audio with full packaging purchased from official store. invoice and original box included.
99.07,0,1.68,81,6,0,0.2482957393483709,1.8576798118160633,1,0.07317073170731707,1,Sony,Audio,CN,USD,sony audio copy version no receipt available. perfect copy and hard to tell.
742.03,770,4.56,1043,363,15,1.0615593705293276,4.861856948145145,0,0.34770114942528735,0,Samsung,Handbags,JP,USD,samsung handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
104.62,931,5.0,1075,267,29,1.101263157894737,5.165851357383271,0,0.24814126394052044,0,Adidas,Watches,DE,USD,verified adidas watches listing minimal wear. verified authenticity by trusted reseller.
517.77,1141,4.0,465,289,28,0.7407296137339056,4.532126867063805,0,0.6201716738197425,1,Samsung,Cameras,AE,USD,luxury samsung looks original item no receipt available. perfect copy and hard to tell.
26.79,60,2.02,123,2,8,0.282,2.770701471027256,0,0.016129032258064516,1,Adidas,Audio,TR,USD,"luxury adidas without receipt item dm for wholesale and better price, limited details."
9681.62,1084,4.34,1077,0,37,1.0191178947368422,4.932115977763419,0,0.0,0,Rolex,Watches,CN,USD,verified rolex watches listing minimal wear. verified authenticity by trusted reseller.
82.04,999,4.68,1099,386,16,0.8635789473684211,4.972929656543936,0,0.3509090909090909,0,Adidas,Sneakers,US,USD,original adidas sneakers with full packaging serial number available. fast shipping and returns accepted.
218.66,997,4.43,1306,279,36,0.8781526104417671,5.003235419852775,0,0.21346595256312165,0,Bose,Handbags,CN,USD,original bose handbags with full packaging purchased from official store. invoice and original box included.
247.72,55,5.0,1517,0,1,0.994859437751004,4.690089993099167,1,0.0,0,Bose,Electronics,GB,USD,original bose electronics with full packaging serial number available. fast shipping and returns accepted.
1123.09,725,4.73,0,167,24,0.7745448275862068,3.2366325022237197,0,167.0,0,Gucci,Sneakers,GB,USD,original gucci sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
102.21,1659,4.88,744,20,39,1.0758947368421052,5.156531986797479,0,0.026845637583892617,0,Adidas,Cameras,JP,USD,adidas cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
955.94,577,4.06,0,46,9,1.1964205256570715,2.8259360803008566,0,46.0,0,Apple,Electronics,AE,USD,original apple electronics with full packaging purchased from official store. invoice and original box included.
485.53,832,4.79,1421,467,22,1.2168671679197993,5.089209948915824,0,0.32841068917018285,0,Sony,Handbags,GB,USD,verified sony handbags listing serial number available. fast shipping and returns accepted.
771.32,667,4.35,0,33,13,0.9653566958698374,2.9981432260304968,0,33.0,0,Apple,Electronics,IN,USD,apple electronics in excellent condition serial number available. fast shipping and returns accepted.
125.97,92,2.66,0,0,12,0.3157142857142857,1.9368899239729886,0,0.0,2,Sony,Audio,AE,USD,"luxury sony replica item factory source stock, no box but same quality as original."
2025.95,643,4.46,252,0,13,1.125527777777778,4.425502181097534,0,0.0,1,Louis Vuitton,Watches,JP,USD,"louis vuitton watches authentic style dm for wholesale and better price, limited details."
359.86,0,1.45,37,3,1,0.2481793103448276,1.5668965399315962,1,0.07894736842105263,2,Gucci,Cameras,CN,USD,"gucci cameras dm for more factory source stock, no box but same quality as original."
468.41,15,3.13,0,12,8,0.3230413793103448,1.8643883083359674,1,12.0,2,Gucci,Electronics,TR,USD,"gucci electronics premium replica deal factory source stock, no box but same quality as original."
950.57,1022,4.53,554,149,26,1.1183176470588236,4.7878162433293525,0,0.26846846846846845,0,Canon,Electronics,CN,USD,original canon electronics with full packaging purchased from official store. invoice and original box included.
151.03,357,4.48,1356,357,55,0.6065461847389558,4.9763378629188235,0,0.2630803242446573,0,Bose,Cameras,DE,USD,verified bose cameras listing serial number available. fast shipping and returns accepted.
212.57,77,2.69,0,11,4,0.2660450563204005,1.8840063240034386,0,11.0,1,Apple,Watches,US,USD,"apple watches premium mirror quality deal dm for wholesale and better price, limited details."
8972.71,9,4.89,446,50,31,0.9444957894736841,4.2265274126025,1,0.11185682326621924,0,Rolex,Cameras,AE,USD,original rolex cameras with full packaging purchased from official store. invoice and original box included.
245.18,18,1.51,27,3,0,0.35075822603719603,1.9542169744187672,1,0.10714285714285714,0,Samsung,Sneakers,AE,USD,samsung sneakers in excellent condition serial number available. fast shipping and returns accepted.
416.28,1039,4.79,0,191,15,0.4897411764705882,3.272546398820313,0,191.0,0,Canon,Sneakers,JP,USD,canon sneakers in excellent condition purchased from official store. invoice and original box included.
972.75,559,4.65,783,351,22,1.1444117647058825,4.817792772646982,0,0.4477040816326531,0,Canon,Cameras,JP,USD,verified canon cameras listing minimal wear. verified authenticity by trusted reseller.
127.41,748,4.6,708,199,33,1.341157894736842,4.868774729160615,0,0.28067700987306066,0,Adidas,Cameras,IN,USD,verified adidas cameras listing serial number available. fast shipping and returns accepted.
58.57,0,1.94,6,0,2,0.23522088353413656,1.3694775372638284,1,0.0,0,Bose,Watches,IN,USD,original bose watches with full packaging serial number available. fast shipping and returns accepted.
358.42,1126,4.55,1568,246,29,0.8982957393483709,5.086145615289224,0,0.15678776290630975,0,Sony,Electronics,US,USD,verified sony electronics listing minimal wear. verified authenticity by trusted reseller.
8418.97,326,4.9,438,84,15,0.8862073684210525,4.669618878903381,0,0.19134396355353075,0,Rolex,Sneakers,IN,USD,original rolex sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
404.5,1138,4.34,304,738,21,1.0137844611528821,4.54376383866893,0,2.419672131147541,0,Sony,Sneakers,GB,USD,original sony sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
8381.58,172,3.91,348,433,26,0.8822715789473684,4.126261719725274,0,1.2406876790830945,0,Rolex,Watches,TR,USD,original rolex watches with full packaging serial number available. fast shipping and returns accepted.
2797.42,2,2.91,55,15,1,0.29446526315789473,2.4856297659840036,1,0.26785714285714285,2,Rolex,Watches,DE,USD,"rolex watches authentic style factory source stock, no box but same quality as original."
376.99,16,2.0,28,16,1,0.2094388888888889,2.171805959105051,1,0.5517241379310345,1,Louis Vuitton,Cameras,AE,USD,"louis vuitton cameras no box dm for wholesale and better price, limited details."
1444.96,463,4.56,0,293,20,0.9965241379310346,3.0729826828339384,0,293.0,0,Gucci,Handbags,CN,USD,verified gucci handbags listing serial number available. fast shipping and returns accepted.
1002.39,863,4.57,970,607,22,1.4340343347639484,4.90031753239344,0,0.6251287332646756,0,Samsung,Electronics,GB,USD,samsung electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
363.6,53,2.79,18,0,5,0.202,2.614957351776251,1,0.0,0,Louis Vuitton,Cameras,DE,USD,verified louis vuitton cameras listing minimal wear. verified authenticity by trusted reseller.
120.04,635,4.71,1156,0,22,1.2635789473684211,4.961176216299438,0,0.0,0,Adidas,Handbags,AE,USD,original adidas handbags with full packaging serial number available. fast shipping and returns accepted.
2444.52,0,4.33,1022,351,36,1.3580666666666668,3.8611236914879066,1,0.34310850439882695,0,Louis Vuitton,Audio,TR,USD,louis vuitton audio in excellent condition purchased from official store. invoice and original box included.
10.32,13,3.38,45,7,0,0.10863157894736843,2.8740189485645624,1,0.15217391304347827,2,Adidas,Sneakers,TR,USD,"adidas sneakers without receipt factory source stock, no box but same quality as original."
842.24,651,4.51,1110,301,31,1.2049213161659513,4.909760631698906,0,0.2709270927092709,0,Samsung,Handbags,IN,USD,original samsung handbags with full packaging minimal wear. verified authenticity by trusted reseller.
108.55,120,4.77,767,281,17,1.1426315789473684,4.611816015126429,0,0.3658854166666667,0,Adidas,Handbags,DE,USD,verified adidas handbags listing purchased from official store. invoice and original box included.
7630.23,569,4.12,1240,218,17,0.8031821052631578,4.671763650425441,0,0.17566478646253023,0,Rolex,Sneakers,GB,USD,verified rolex sneakers listing minimal wear. verified authenticity by trusted reseller.
634.55,488,4.36,1499,206,24,0.907796852646638,4.839159470193807,0,0.13733333333333334,0,Samsung,Audio,DE,USD,samsung audio in excellent condition serial number available. fast shipping and returns accepted.
68.4,49,1.88,57,21,6,0.17142857142857143,2.4779142034508266,1,0.3620689655172414,0,Sony,Cameras,TR,USD,original sony cameras with full packaging minimal wear. verified authenticity by trusted reseller.
239.25,650,4.58,1693,462,33,0.9608433734939759,5.056488415134285,0,0.2727272727272727,0,Bose,Sneakers,CN,USD,bose sneakers in excellent condition serial number available. fast shipping and returns accepted.
8124.19,1157,4.56,354,479,15,0.855177894736842,4.6531968960887955,0,1.3492957746478873,0,Rolex,Watches,GB,USD,original rolex watches with full packaging minimal wear. verified authenticity by trusted reseller.
88.99,937,4.16,648,13,30,0.9367368421052631,4.667420671526957,0,0.020030816640986132,0,Adidas,Handbags,DE,USD,adidas handbags in excellent condition purchased from official store. invoice and original box included.
383.46,1017,4.16,1668,0,42,0.9610526315789473,4.975834260482029,0,0.0,0,Sony,Audio,IN,USD,verified sony audio listing serial number available. fast shipping and returns accepted.
125.54,33,4.29,2158,177,59,1.0461666666666667,4.673804186321126,1,0.08198239925891616,0,Nike,Watches,CN,USD,original nike watches with full packaging purchased from official store. invoice and original box included.
1478.09,319,4.82,901,30,40,0.8211611111111111,4.935401779384722,0,0.03325942350332594,0,Louis Vuitton,Audio,GB,USD,louis vuitton audio in excellent condition purchased from official store. invoice and original box included.
206.37,58,3.64,6,6,2,0.24278823529411767,2.746108153849686,1,0.8571428571428571,1,Canon,Cameras,DE,USD,"luxury canon looks original item dm for wholesale and better price, limited details."
145.23,40,3.58,81,10,0,0.10015862068965517,3.2697156218217094,1,0.12195121951219512,0,Gucci,Cameras,DE,USD,gucci cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
171.4,1550,4.95,2232,72,31,1.4283333333333335,5.412273587436521,0,0.032243618450515,0,Nike,Sneakers,US,USD,verified nike sneakers listing purchased from official store. invoice and original box included.
401.0,50,3.55,0,18,0,0.27655172413793105,2.1872738449086486,1,18.0,1,Gucci,Sneakers,IN,USD,gucci sneakers premium looks original deal no receipt available. perfect copy and hard to tell.
129.46,0,2.52,15,6,0,0.32446115288220556,1.8271471805599453,1,0.375,2,Sony,Audio,IN,USD,"sony audio premium inspired deal factory source stock, no box but same quality as original."
1515.28,987,4.78,1044,489,13,1.0450206896551724,4.988295445761909,0,0.46794258373205744,0,Gucci,Watches,GB,USD,verified gucci watches listing serial number available. fast shipping and returns accepted.
661.94,102,4.42,1712,285,12,0.8284605757196496,4.605709722815475,0,0.16637478108581435,0,Apple,Electronics,JP,USD,apple electronics in excellent condition purchased from official store. invoice and original box included.
150.2,1299,4.15,990,253,33,1.2516666666666665,4.832696565099941,0,0.25529767911200807,0,Nike,Audio,DE,USD,original nike audio with full packaging serial number available. fast shipping and returns accepted.
92.11,883,4.26,377,156,32,0.9695789473684211,4.578392108300544,0,0.4126984126984127,0,Adidas,Handbags,DE,USD,verified adidas handbags listing minimal wear. verified authenticity by trusted reseller.
100.48,203,4.55,807,130,27,1.0576842105263158,4.653858513706906,0,0.1608910891089109,0,Adidas,Cameras,JP,USD,verified adidas cameras listing minimal wear. verified authenticity by trusted reseller.
770.9,1205,4.12,354,1,6,0.9069411764705883,4.416289103961923,0,0.0028169014084507044,0,Canon,Cameras,GB,USD,verified canon cameras listing minimal wear. verified authenticity by trusted reseller.
714.39,767,4.47,24,214,0,0.8941051314142678,3.812787416189201,0,8.56,0,Apple,Watches,GB,USD,verified apple watches listing purchased from official store. invoice and original box included.
91.02,0,1.96,71,1,0,0.2281203007518797,1.9511665297540137,1,0.013888888888888888,0,Sony,Electronics,AE,USD,verified sony electronics listing purchased from official store. invoice and original box included.
420.26,114,3.33,23,4,5,0.28983448275862067,3.029753276841474,0,0.16666666666666666,0,Gucci,Cameras,TR,USD,original gucci cameras with full packaging purchased from official store. invoice and original box included.
1338.19,569,4.06,785,0,6,0.7434388888888889,4.475584652231592,0,0.0,0,Louis Vuitton,Sneakers,TR,USD,original louis vuitton sneakers with full packaging serial number available. fast shipping and returns accepted.
32.53,15,1.45,91,8,2,0.08152882205513785,2.208835452598227,1,0.08695652173913043,2,Sony,Cameras,CN,USD,"luxury sony authentic style item factory source stock, no box but same quality as original."
366.69,0,3.12,57,5,3,0.2528896551724138,2.434110752636605,1,0.08620689655172414,2,Gucci,Cameras,AE,USD,"gucci cameras premium discounted luxury deal factory source stock, no box but same quality as original."
501.62,266,4.66,815,231,16,0.5901411764705883,4.6911908875010635,0,0.28308823529411764,0,Canon,Electronics,GB,USD,original canon electronics with full packaging serial number available. fast shipping and returns accepted.
765.82,72,5.0,833,351,19,1.0955937052932763,4.670127266761946,0,0.420863309352518,0,Samsung,Watches,TR,USD,samsung watches in excellent condition purchased from official store. invoice and original box included.
1130.06,451,4.52,1158,472,0,0.779351724137931,4.714880537809773,0,0.4072476272648835,0,Gucci,Audio,AE,USD,gucci audio in excellent condition minimal wear. verified authenticity by trusted reseller.
362.54,1007,4.71,1414,122,35,0.9086215538847119,5.145579719814031,0,0.0862190812720848,0,Sony,Cameras,US,USD,sony cameras in excellent condition purchased from official store. invoice and original box included.
79.75,1074,4.47,269,104,32,0.8394736842105263,4.618116880833858,0,0.3851851851851852,0,Adidas,Audio,TR,USD,verified adidas audio listing serial number available. fast shipping and returns accepted.
855.07,485,4.7,967,192,14,1.0701752190237799,4.831739315404218,0,0.19834710743801653,0,Apple,Watches,TR,USD,apple watches in excellent condition serial number available. fast shipping and returns accepted.
456.87,445,4.29,1277,56,14,0.6536051502145923,4.703810751537381,0,0.04381846635367762,0,Samsung,Sneakers,TR,USD,samsung sneakers in excellent condition serial number available. fast shipping and returns accepted.
10873.4,646,4.63,1016,99,29,1.1445684210526315,4.930505043187274,0,0.09734513274336283,0,Rolex,Sneakers,US,USD,original rolex sneakers with full packaging serial number available. fast shipping and returns accepted.
133.31,940,3.93,0,131,27,1.1109166666666668,2.930541470937807,0,131.0,0,Nike,Audio,TR,USD,verified nike audio listing minimal wear. verified authenticity by trusted reseller.
278.46,493,4.66,0,0,3,1.118313253012048,3.0423803275781887,0,0.0,0,Bose,Electronics,DE,USD,original bose electronics with full packaging serial number available. fast shipping and returns accepted.
24.14,74,4.57,0,7,1,0.2541052631578947,2.7091232170304465,0,7.0,1,Adidas,Cameras,CN,USD,luxury adidas no box item no receipt available. perfect copy and hard to tell.
91.27,45,4.66,373,118,25,0.9607368421052631,4.277360158826998,1,0.3155080213903743,0,Adidas,Watches,DE,USD,adidas watches in excellent condition serial number available. fast shipping and returns accepted.
427.08,801,4.4,1119,0,33,1.070375939849624,4.903337282252263,0,0.0,0,Sony,Audio,JP,USD,sony audio in excellent condition minimal wear. verified authenticity by trusted reseller.
90.48,523,4.9,1829,66,29,0.952421052631579,5.167241564107022,0,0.036065573770491806,0,Adidas,Sneakers,US,USD,verified adidas sneakers listing serial number available. fast shipping and returns accepted.
993.78,317,3.99,770,207,30,1.1691529411764705,4.471729800807859,0,0.26848249027237353,0,Canon,Audio,US,USD,canon audio in excellent condition serial number available. fast shipping and returns accepted.
83.4,834,4.39,707,132,23,0.8778947368421053,4.740225782151057,0,0.1864406779661017,1,Adidas,Cameras,DE,USD,adidas cameras premium factory surplus deal no receipt available. perfect copy and hard to tell.
769.67,64,4.35,1027,145,21,0.9632916145181476,4.422500701988123,0,0.14105058365758755,0,Apple,Watches,AE,USD,verified apple watches listing purchased from official store. invoice and original box included.
1420.83,774,4.21,414,121,15,0.9798827586206896,4.474499084460677,0,0.29156626506024097,0,Gucci,Sneakers,CN,USD,verified gucci sneakers listing minimal wear. verified authenticity by trusted reseller.
126.22,770,4.54,819,402,6,0.5069076305220883,4.7474793410990745,0,0.4902439024390244,0,Bose,Watches,TR,USD,verified bose watches listing minimal wear. verified authenticity by trusted reseller.
180.41,34,3.03,30,17,1,0.2122470588235294,2.7602990103446983,1,0.5483870967741935,1,Canon,Audio,JP,USD,"canon audio 1:1 dm for wholesale and better price, limited details."
1973.96,1298,4.53,940,825,1,1.0966444444444445,4.830638287396934,0,0.8767268862911796,0,Louis Vuitton,Sneakers,GB,USD,original louis vuitton sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
1547.06,1168,4.76,276,348,20,1.0669379310344826,4.7075899707676445,0,1.256317689530686,0,Gucci,Sneakers,JP,USD,original gucci sneakers with full packaging serial number available. fast shipping and returns accepted.
7219.21,158,3.71,0,255,15,0.7599168421052631,2.504835630333035,0,255.0,0,Rolex,Watches,CN,USD,original rolex watches with full packaging purchased from official store. invoice and original box included.
892.29,956,4.83,71,360,9,1.0497529411764706,4.317237038471957,0,5.0,0,Canon,Audio,JP,USD,verified canon audio listing serial number available. fast shipping and returns accepted.
1589.05,857,4.68,711,314,34,1.095896551724138,4.931210092776189,0,0.4410112359550562,0,Gucci,Cameras,JP,USD,gucci cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
339.28,118,2.42,108,0,5,0.2339862068965517,3.003705494524015,0,0.0,1,Gucci,Cameras,AE,USD,luxury gucci factory surplus item no receipt available. perfect copy and hard to tell.
1082.52,72,4.54,1096,112,0,0.7465655172413793,4.436652531241066,0,0.10209662716499544,0,Gucci,Sneakers,IN,USD,verified gucci sneakers listing minimal wear. verified authenticity by trusted reseller.
13206.36,333,4.51,755,0,29,1.390143157894737,4.703181492991388,0,0.0,0,Rolex,Cameras,DE,USD,original rolex cameras with full packaging purchased from official store. invoice and original box included.
71.98,1040,5.0,780,282,24,0.5998333333333333,5.077334347752167,0,0.36107554417413573,0,Nike,Cameras,US,USD,original nike cameras with full packaging purchased from official store. invoice and original box included.
273.36,61,3.54,111,8,7,0.3910729613733906,3.4266948755805373,0,0.07142857142857142,0,Samsung,Electronics,JP,USD,original samsung electronics with full packaging minimal wear. verified authenticity by trusted reseller.
59.93,1,1.93,0,3,1,0.15020050125313283,0.9774720770839918,1,3.0,0,Sony,Electronics,DE,USD,original sony electronics with full packaging minimal wear. verified authenticity by trusted reseller.
291.13,43,2.93,41,0,3,0.16173888888888888,2.8355458496585815,1,0.0,0,Louis Vuitton,Electronics,AE,USD,original louis vuitton electronics with full packaging serial number available. fast shipping and returns accepted.
236.53,746,4.29,451,530,43,0.9499196787148595,4.666330322727981,0,1.1725663716814159,0,Bose,Sneakers,IN,USD,original bose sneakers with full packaging serial number available. fast shipping and returns accepted.
1107.46,405,4.43,272,267,31,1.3028941176470588,4.4518209227365,0,0.978021978021978,1,Canon,Sneakers,JP,USD,canon sneakers premium discounted luxury deal no receipt available. perfect copy and hard to tell.
1845.36,648,4.69,231,0,32,1.2726620689655173,4.603499250422191,0,0.0,0,Gucci,Electronics,IN,USD,verified gucci electronics listing serial number available. fast shipping and returns accepted.
54.52,2,4.53,59,8,0,0.2189558232931727,3.2268779838557418,1,0.13333333333333333,1,Bose,Handbags,US,USD,bose handbags premium replica deal no receipt available. perfect copy and hard to tell.
30.09,0,2.34,71,0,4,0.31673684210526315,2.142166529754014,1,0.0,1,Adidas,Sneakers,CN,USD,"adidas sneakers inspired dm for wholesale and better price, limited details."
905.99,547,3.8,1020,527,42,1.1339048811013768,4.598075747583368,0,0.5161606268364348,0,Apple,Watches,TR,USD,verified apple watches listing purchased from official store. invoice and original box included.
325.13,74,5.0,261,650,13,0.8148621553884712,4.354709342970721,0,2.480916030534351,0,Sony,Handbags,DE,USD,verified sony handbags listing minimal wear. verified authenticity by trusted reseller.
1395.48,1629,4.77,0,0,8,0.9624,3.2959502940701215,0,0.0,0,Gucci,Handbags,IN,USD,verified gucci handbags listing purchased from official store. invoice and original box included.
8657.95,1037,4.41,1409,134,0,0.9113631578947369,4.8390939054019295,0,0.0950354609929078,0,Rolex,Cameras,US,USD,rolex cameras in excellent condition purchased from official store. invoice and original box included.
970.26,54,1.59,74,13,0,0.10213263157894736,2.3959720061689485,1,0.17333333333333334,0,Rolex,Watches,JP,USD,verified rolex watches listing purchased from official store. invoice and original box included.
441.28,234,4.03,212,224,42,0.5191529411764706,4.18276086854898,0,1.051643192488263,0,Canon,Sneakers,GB,USD,original canon sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
1455.43,968,4.19,1252,690,38,0.8085722222222222,4.8902636805076325,0,0.5506783719074222,0,Louis Vuitton,Sneakers,CN,USD,louis vuitton sneakers in excellent condition serial number available. fast shipping and returns accepted.
415.6,28,2.77,0,9,1,0.2308888888888889,1.756594374497971,1,9.0,1,Louis Vuitton,Handbags,AE,USD,"louis vuitton handbags premium inspired deal dm for wholesale and better price, limited details."
81.98,574,4.6,504,28,9,0.8629473684210527,4.624295113438443,0,0.055445544554455446,0,Adidas,Sneakers,TR,USD,original adidas sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
11308.41,109,4.5,812,138,16,1.190358947368421,4.485254832255815,0,0.16974169741697417,0,Rolex,Cameras,AE,USD,verified rolex cameras listing minimal wear. verified authenticity by trusted reseller.
222.18,34,1.13,0,5,0,0.27807259073842305,1.041802209223412,1,5.0,1,Apple,Audio,US,USD,"luxury apple looks original item dm for wholesale and better price, limited details."
96.8,821,4.61,158,435,45,1.0189473684210526,4.573487109813485,0,2.7358490566037736,0,Adidas,Audio,JP,USD,adidas audio in excellent condition serial number available. fast shipping and returns accepted.
10803.62,939,4.31,1121,107,28,1.137223157894737,4.862099002810267,0,0.09536541889483066,0,Rolex,Audio,TR,USD,original rolex audio with full packaging serial number available. fast shipping and returns accepted.
291.27,55,3.05,64,6,0,0.16181666666666666,3.019899571084182,1,0.09230769230769231,2,Louis Vuitton,Electronics,US,USD,"louis vuitton electronics premium dm for more deal factory source stock, no box but same quality as original."
39.46,0,3.76,6,11,2,0.15847389558232933,2.188477537263828,1,1.5714285714285714,0,Bose,Cameras,DE,USD,verified bose cameras listing purchased from official store. invoice and original box included.
986.69,963,4.4,1001,354,32,1.2349061326658324,4.8981020146027845,0,0.3532934131736527,0,Apple,Handbags,GB,USD,original apple handbags with full packaging minimal wear. verified authenticity by trusted reseller.
10663.4,420,4.17,817,702,37,1.1224631578947368,4.644610509203043,0,0.8581907090464548,0,Rolex,Sneakers,DE,USD,rolex sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
10716.01,637,4.4,484,390,16,1.128001052631579,4.57478796523609,0,0.8041237113402062,2,Rolex,Sneakers,AE,USD,"rolex sneakers premium wholesale lot deal factory source stock, no box but same quality as original."
1035.62,692,4.53,696,570,25,1.2183764705882352,4.781350852568616,0,0.8177905308464849,0,Canon,Sneakers,TR,USD,original canon sneakers with full packaging purchased from official store. invoice and original box included.
221.11,207,4.12,919,208,8,0.887991967871486,4.40072412946597,0,0.22608695652173913,0,Bose,Audio,TR,USD,verified bose audio listing serial number available. fast shipping and returns accepted.
89.11,47,2.78,6,8,0,0.3578714859437751,2.318157688900012,1,1.1428571428571428,0,Bose,Audio,CN,USD,bose audio in excellent condition purchased from official store. invoice and original box included.
1510.27,368,4.3,359,200,23,1.0415655172413794,4.408145504468618,0,0.5555555555555556,0,Gucci,Watches,DE,USD,gucci watches in excellent condition purchased from official store. invoice and original box included.
85.43,53,3.18,10,4,0,0.10692115143929913,2.628821425184234,1,0.36363636363636365,1,Apple,Watches,GB,USD,luxury apple factory surplus item no receipt available. perfect copy and hard to tell.
582.75,531,4.87,0,155,19,0.8336909871244635,3.227996523401247,0,155.0,0,Samsung,Audio,TR,USD,original samsung audio with full packaging minimal wear. verified authenticity by trusted reseller.
159.35,61,3.84,29,21,0,0.22796852646638052,3.1973695031723026,0,0.7,2,Samsung,Sneakers,CN,USD,"samsung sneakers premium authentic style deal factory source stock, no box but same quality as original."
335.7,641,4.67,582,157,18,0.8413533834586466,4.753235042141117,0,0.2692967409948542,0,Sony,Watches,CN,USD,verified sony watches listing minimal wear. verified authenticity by trusted reseller.
99.28,0,3.86,6,4,5,0.2488220551378446,2.248477537263828,1,0.5714285714285714,0,Sony,Handbags,CN,USD,sony handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
1448.04,1070,4.2,9,114,13,0.998648275862069,3.5770984838156736,0,11.4,0,Gucci,Sneakers,GB,USD,original gucci sneakers with full packaging serial number available. fast shipping and returns accepted.
206.18,9,2.48,0,14,7,0.294964234620887,1.4963877639491068,1,14.0,0,Samsung,Watches,US,USD,samsung watches in excellent condition serial number available. fast shipping and returns accepted.
940.93,1099,4.45,527,93,21,1.1776345431789736,4.725233889744535,0,0.17613636363636365,0,Apple,Handbags,AE,USD,original apple handbags with full packaging purchased from official store. invoice and original box included.
162.71,17,2.67,0,0,7,0.23277539341917025,1.6700557636844247,1,0.0,1,Samsung,Cameras,IN,USD,"samsung cameras no box factory source stock, no box but same quality as original."
98.41,279,3.96,566,344,11,1.0358947368421052,4.267308266407325,0,0.6067019400352733,0,Adidas,Watches,DE,USD,adidas watches in excellent condition serial number available. fast shipping and returns accepted.
1158.55,507,4.98,1336,408,48,0.7989999999999999,5.215118111412258,0,0.3051608077786088,0,Gucci,Cameras,JP,USD,gucci cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
284.79,1,3.71,15,1,8,0.19640689655172416,2.506619257643937,1,0.0625,1,Gucci,Sneakers,US,USD,"gucci sneakers premium 1:1 deal dm for wholesale and better price, limited details."
22.3,0,3.97,38,0,11,0.18583333333333335,2.757390411532412,1,0.0,1,Nike,Handbags,IN,USD,nike handbags premium wholesale lot deal no receipt available. perfect copy and hard to tell.
1683.76,1178,4.85,330,233,37,0.9354222222222223,4.878892878924871,0,0.7039274924471299,0,Louis Vuitton,Sneakers,JP,USD,original louis vuitton sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
633.61,622,4.5,266,385,17,0.9064520743919886,4.47199414241818,0,1.4419475655430711,0,Samsung,Cameras,TR,USD,original samsung cameras with full packaging purchased from official store. invoice and original box included.
230.41,557,3.97,0,696,28,0.9253413654618474,2.875153844357197,0,696.0,0,Bose,Sneakers,GB,USD,bose sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
90.89,1012,3.57,918,207,40,0.9567368421052632,4.550422256226224,0,0.2252448313384113,0,Adidas,Audio,JP,USD,original adidas audio with full packaging minimal wear. verified authenticity by trusted reseller.
137.76,1077,4.42,0,310,39,1.148,3.2314294127203413,0,310.0,0,Nike,Handbags,GB,USD,nike handbags in excellent condition serial number available. fast shipping and returns accepted.
